../bba/Open_and_Rebid.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
304   S  2D-S       130          T8.AT862.KT93.Q4 KJ74.KQ53.42.J86 A93.J7.J865.AKT9 Q652.94.AQ7.7532 | 1D-P-1H-P-1N-P-2D
305   S  2C-S       150          AK953.JT76.76.84 Q64.AQ52.JT2.963 82.9.AKQ5.KQT752 JT7.K843.9843.AJ | 1C-P-1S-P-2C
306   S  2C-S        90          KJT95.QJ3.J8.J83 Q642.K65.KT43.Q9 7.742.AQ972.AKT5 A83.AT98.65.7642 | 1D-P-1S-P-2C
307   S  4H-S       420          AQ86.95.K8752.QT J952.K876.JT93.8 4.AQJ43.4.AKJ732 KT73.T2.AQ6.9654 | 1C-P-1D-P-1H-P-1S-P-4H
308   S  2S-N       170          QJT72.KQ743.8.T9 A3.T65.J652.K764 K6.J9.AQ43.AJ852 9854.A82.KT97.Q3 | 1C-P-1S-P-1N-P-2H-P-2S
309   S  4S-N       620          AKQJT65.T73.J4.3 72.8642.AK8.QT64 83.K9.T973.AKJ72 94.AQJ5.Q652.985 | 1C-P-1S-P-1N-P-4S
310   S  1N-N        90          K5.J98.J9873.QT4 AJ8.Q542.52.K865 QT62.AK76.KQT.97 9743.T3.A64.AJ32 | 1D-P-1N
311   S  2S-N       170          AJT964.KT964.J.3 K52.A5.Q543.T972 Q.Q8.K8762.AK864 873.J732.AT9.QJ5 | 1D-P-1S-P-2C-P-2S
312   S  3C-S       130          JT986.QJ32.Q2.KQ A743.T765.A85.85 5.A9.K9763.AJ762 KQ2.K84.JT4.T943 | 1D-P-1S-P-2C-P-2H-P-3C
313   S  3D-N       110          532.QJ4.AKT5.863 JT86.K9832.Q82.J Q9.A7.J743.AQT54 AK74.T65.96.K972 | 1C-P-1D-P-2D-P-3C-P-3D
314   S  3D-S       150          AJ983.QJ86.732.9 QT52.T743.K4.K53 7.K9.AQJT9.AJT76 K64.A52.865.Q842 | 1D-P-1S-P-2C-P-2D-P-3D
315   S  2C-S       130          T42.QJ53.J2.KT98 KJ75.T964.A63.32 AQ6.8.KQ854.A654 983.AK72.T97.QJ7 | 1D-P-1H-P-2C
316   S  2D-S       110          KQT54.965.J854.J 872.KQ32.Q6.KT75 9.JT4.AKT93.AQ82 AJ63.A87.72.9643 | 1D-P-1S-P-2C-P-2D
317   S  3N-N      -100          K875.KQ842.K7.73 AT6.JT96.AT85.42 Q32..Q9632.AKQT5 J94.A753.J4.J986 | 1D-P-1H-P-2C-P-2N-P-3N
318   S  3N-S       400          AKT932.82.K96.82 865.Q65.A852.Q94 Q.AK9.JT73.AJ765 J74.JT743.Q4.KT3 | 1C-P-1S-P-1N-P-2S-P-3N
319   S  2S-N       110          Q9873.K976.A85.9 KJ6.A42.T64.J852 A2.JT.Q932.AQT43 T54.Q853.KJ7.K76 | 1C-P-1S-P-1N-P-2H-P-2S
320   S  2N-S       -50          T3.AJ84.KJ2.QT76 J942.Q976.A65.J3 A65.T.T873.AK842 KQ87.K532.Q94.95 | 1C-P-1H-P-1N-P-2N
321   S  1N-S        90          964.AQ97.J64.J98 JT83.J84.AK92.76 KQ2.K3.QT53.KT54 A75.T652.87.AQ32 | 1D-P-1H-P-1N
322   S  1N-S        90          K9832.KT2.T82.Q6 AJT.A965.96.J952 Q.QJ8.AJ74.AT874 7654.743.KQ53.K3 | 1C-P-1S-P-1N
323   S  2C-S       110          A86.K863.J4.QT94 T9432.AT54.T97.K Q7.J9.KQ652.AJ76 KJ5.Q72.A83.8532 | 1D-P-1H-P-2C
324   S  2S-N       110          KQ9754.T8.2.J654 AJ86.KJ93.T53.82 .762.AKJ74.AKT93 T32.AQ54.Q986.Q7 | 1D-P-1S-P-2C-P-2S
325   S  2D-N       130          AJ83.AT54.J873.9 T976.K62.A54.QT3 K.Q98.K962.A6542 Q542.J73.QT.KJ87 | 1C-P-1D-P-2D
326   S  3N-N       400          AQT32.KJT7.743.7 K865.54.J92.JT82 .A86.KQT86.AQ943 J974.Q932.A5.K65 | 1D-P-1S-P-2C-P-2D-P-3D-P-3N
327   S  4S-N       620          QT8762.AJ95.5.K3 A9.T64.QT3.T8764 K4.K2.KJ842.A952 J53.Q873.A976.QJ | 1D-P-1S-P-2C-P-2S-P-3S-P-4S
328   S  3S-N       -50          AJT432.T94.K2.Q4 KQ8.J63.9865.K86 9.KQ8.AQJT.J9752 765.A752.743.AT3 | 1C-P-1S-P-1N-P-2S-P-2N-P-3S
329   S  5D-S       -50          QJ963.53.AK.8654 AT.J962.Q54.QJT3 K.KQT84.JT8763.A 87542.A7.92.K972 | 1D-P-1S-P-4H-P-5D
330   S  3S-N      -100          AKQT85.53.764.93 742.QT86.QJT5.Q5 .K942.AK32.KJT87 J963.AJ7.98.A642 | 1C-P-1S-P-1N-P-2S-P-3D-P-3S
331   S  2N-N       120          KJ2.A763.J652.Q6 Q976.JT2.Q9.K953 T4.K4.A874.AJT42 A853.Q985.KT3.87 | 1C-P-1D-P-2D-P-2N
332   S  1N-S       120          T9.A9862.AJ93.64 A7643.K73.T86.72 QJ8.Q.K742.AQJ98 K52.JT54.Q5.KT53 | 1C-P-1H-P-1N
333   S  3N-N       600          AJT7.AJ32.952.74 Q84.T9865.QT.K53 32.7.AKJ86.AQJ62 K965.KQ4.743.T98 | 1D-P-1H-P-2C-P-2D-P-3D-P-3N
334   S  2H-N       110          K43.AT7643.Q93.J 9862.K2.KT6.K765 Q75.5.A872.AQ932 AJT.QJ98.J54.T84 | 1C-P-1H-P-1N-P-2H
335   S  1N-S       150          K4.9852.K862.A82 T863.KJ3.A7.J764 AQ.AT.QT54.QT953 J9752.Q764.J93.K | 1C-P-1D-P-1N
336   S  3N-N       400          AK7.A9842.96.742 Q532.63.AQ83.T93 J4.75.KJ542.AKQ8 T986.KQJT.T7.J65 | 1D-P-1H-P-2C-P-2N-P-3N
337   S  2S-N       -50          AT872.KT96.87.QT 943.A832.QJT4.K6 J6.Q5.K965.AJ853 KQ5.J74.A32.9742 | 1C-P-1S-P-1N-P-2H-P-2S
338   S  2C-S       130          KT964.KQ3.Q8.643 A2.JT95.J763.Q87 QJ5.6.AT542.AKJ2 873.A8742.K9.T95 | 1D-P-1S-P-2C
339   S  5C-S       400          72.A83.AQ9842.72 QJ9.J974.KT3.J54 KT853.KQ..AKT963 A64.T652.J765.Q8 | 1C-P-1D-P-1S-P-2D-P-4S-P-5C
340   S  3N-S      -100          JT8653.QJ.QJ.Q62 A92.9852.K542.K8 Q4.AT.A863.AT974 K7.K7643.T97.J53 | 1C-P-1S-P-1N-P-2S-P-3N
341   S  3S-N       200          AQT92.T843.93.Q2 864.AK72.JT72.94 J73.5.AQ64.AKT73 K5.QJ96.K85.J865 | 1C-P-1S-P-1N-P-2H-P-3S
342   S  2D-S       130          KQT5.KQ964.T84.9 A764.T872.J6.K82 9.A5.AK975.QT643 J832.J3.Q32.AJ75 | 1D-P-1H-P-2C-P-2D
343   S  1N-S       120          KJ98.843.AJ9.975 Q732.KJ.T72.QJ84 A6.QT76.KQ63.KT6 T54.A952.854.A32 | 1D-P-1S-P-1N
344   S  6H-S       -50          T93.AK6.754.A653 KQ65.QT4.T8.QJ82 J.J9852.AKQ632.K A8742.73.J9.T974 | 1D-P-2C=1=-P-4H-P-4N=2=-P-5D=3=-P-6H | 10+ HCP if fit or 6+; 12+ F | Blackwood 0123, for !H | A=1/5 or 5/5
345   S  3N-N       430          A632.K643.AT94.3 QJ85.J52.7653.A2 9.A98.KQJ8.KQ754 KT74.QT7.2.JT986 | 1C-P-1D-P-3D-P-3N
346   S  2C-S       110          A874.A8532.6.J98 T96.Q976.KQ8.KT5 KQ5..AJ975.Q7432 J32.KJT4.T432.A6 | 1D-P-1H-P-2C
347   S  4S-N       420          KQJ9843.K2.85.86 A52.9853.KJ43.74 6.AQ6.QT92.AQT95 T7.JT74.A76.KJ32 | 1C-P-1S-P-1N-P-4S
348   S  4S-N      -100          AKQJ65.JT2.94.T9 8743.A85.A73.Q43 T9.Q6.KQ86.AJ862 2.K9743.JT52.K75 | 1C-P-1S-P-1N-P-3S-P-4S
349   S  1N-S       150          QT96.T9.AQT6.Q98 AJ87.J86.842.T75 K53.KQ42.K93.K64 42.A753.J75.AJ32 | 1C-P-1D-P-1N
350   S  1N-S        90          AQ5.Q9852.T8.632 K843.AK6.9432.T5 J96.3.AJ75.AQJ84 T72.JT74.KQ6.K97 | 1C-P-1H-P-1N
351   S  2D-N       130          J92.AQ83.KT85.J9 A8543.J54.J2.T54 6.K96.A763.AQ872 KQT7.T72.Q94.K63 | 1C-P-1D-P-2D
352   S  2C-S       -50          AT94.K732.76.K82 J853.AQ95.K93.94 K.JT6.JT852.AQT5 Q762.84.AQ4.J763 | 1D-P-1H-P-2C
353   S  2H-N       140          AQJ87.8643.54.J5 KT96.KJ.JT76.T96 5.AT2.AK93.A8742 432.Q975.Q82.KQ3 | 1C-P-1S-P-1N-P-2H
354   S  3N-S      -100          J8763.K964.K4.A8 A54.8732.AQ97.42 KQ.QT.J832.KQ953 T92.AJ5.T65.JT76 | 1C-P-1S-P-1N-P-2H-P-2S-P-2N-P-3N
355   S  4S-N       420          AK8532.642.976.A 976.AJ7.QJ52.987 J4.KT83.AT3.KQJ6 QT.Q95.K84.T5432 | 1C-P-1S-P-1N-P-3S-P-4S
356   S  2H-N       140          AT.QJT8653.9.T96 K854.74.QT62.A54 QJ3.A9.K875.KJ87 9762.K2.AJ43.Q32 | 1D-P-1H-P-2C-P-2H
357   S  2C-S       110          AT832.K75.K6.852 Q94.9864.AQ43.J7 K5.AQ.JT952.KQT6 J76.JT32.87.A943 | 1D-P-1S-P-2C
358   S  4S-N       -50          K9753.KQ972.8.Q5 QT2.8543.KJ43.96 J6.J.AQ52.AKT742 A84.AT6.T976.J83 | 1C-P-1S-P-3C-P-4H-P-4S
359   S  1N-S      -100          Q5.K8765.976.Q73 AJ32.Q92.8543.K5 976.T.AKQ2.AJT42 KT84.AJ43.JT.986 | 1C-P-1H-P-1N
360   S  4H-S       -50          A7643.A3.6.KT972 QJT2.KJT.975.865 5.96542.AKQJ82.A K98.Q87.T43.QJ43 | 1D-P-1S-P-2H-P-3C-P-3D-P-3N-P-4H
361   S  3N-S       -50          9863.AJT75.AJ.T3 742.K986.T92.KJ4 AQJ.Q.K865.Q9865 KT5.432.Q743.A72 | 1C-P-1H-P-1N-P-2H-P-3D-P-3N
362   S  2N-N       120          KJ96.JT74.KQ.J82 Q74.6532.942.AK7 A53.A.JT865.QT65 T82.KQ98.A73.943 | 1D-P-1H-P-2C-P-2N
363   S  1N-N        90          Q73.K987.A6.J864 965.T6.Q752.AKT7 AKJ8.Q43.943.Q95 T42.AJ52.KJT8.32 | 1C-P-1H-P-1S-P-1N
364   S  2C-S       110          QT52.AQJ75.J.865 764.63.A8752.K94 AK9.98.T964.AQJT J83.KT42.KQ3.732 | 1D-P-1H-P-2C
365   S  2C-S       110          Q986.AK65.62.J86 A754.J843.J3.AT7 J32.T.AKT84.KQ42 KT.Q972.Q975.953 | 1D-P-1H-P-2C
366   S  2H-N       140          AT83.K87653.8.84 K975.T42.QJ3.KT5 Q4.9.AK964.AQ962 J62.AQJ.T752.J73 | 1D-P-1H-P-2C-P-2H
367   S  3D-S       130          J96.JT974.QJ4.A3 Q854.Q62.A63.T86 AK2.3.K9752.KQ72 T73.AK85.T8.J954 | 1D-P-1H-P-2C-P-2D-P-3D
368   S  4H-N       -50          A87654.AK764..62 K92.J9.J842.AT54 QT.Q2.AT963.KQ87 J3.T853.KQ75.J93 | 1D-P-1S-P-2C-P-4H
369   S  1N-S       120          A76.Q986.J2.J542 KT32.JT52.KT9.83 Q8.73.A765.AKQT6 J954.AK4.Q843.97 | 1C-P-1H-P-1N
370   S  2N-S      -100          AT63.T962.KJ8.K4 K852.873.Q6.A962 J7.K4.AT95.QJT73 Q94.AQJ5.7432.85 | 1C-P-1H-P-1N-P-2N
371   S  1N-S        90          AK974.J4.8652.65 J83.Q632.AT9.QT3 Q.AT5.KJ74.A9872 T652.K987.Q3.KJ4 | 1C-P-1S-P-1N
372   S  3S-S       170          Q4.KT532.A8763.3 J652.A87.KJ92.72 AKT87.J.4.AQT654 93.Q964.QT5.KJ98 | 1C-P-1H-P-1S-P-2D-P-3S
373   S  2H-N       140          Q7.J98642.K5.Q97 A942.K53.Q42.T86 K63.A.JT863.AK42 JT85.QT7.A97.J53 | 1D-P-1H-P-2C-P-2H
374   S  4S-N       480          QJT9876.AJ763..5 53.KT52.AQJ8.863 K.Q4.K5432.AKT74 A42.98.T976.QJ92 | 1D-P-1S-P-2C-P-4S
375   S  2H-N       140          A74.AQ9864.63.85 QT62.T72.AT87.AT KJ.J3.QJ542.KQ42 9853.K5.K9.J9763 | 1D-P-1H-P-2C-P-2H
376   S  3N-S       400          Q96.AT83.AJ3.T76 KT83.9762.T974.A 42.QJ.KQ62.KQJ32 AJ75.K54.85.9854 | 1C-P-1H-P-1N-P-2N-P-3D-P-3N
377   S  2D-S       170          AT74.K64.A42.974 KQ65.9852.86.KJ6 3.QT.KQT93.AQ832 J982.AJ73.J75.T5 | 1D-P-1S-P-2C-P-2D
378   S  1N-S        90          87.Q973.7543.AK7 Q954.AJ6.K92.T94 K62.K82.AJT6.J85 AJT3.T54.Q8.Q632 | 1D-P-1H-P-1N
379   S  3D-N       110          JT5.J732.Q763.K5 AQ98.9865.KT4.J2 72.AT.AJ52.AQT63 K643.KQ4.98.9874 | 1C-P-1D-P-3D
380   S  2D-S       110          KQJ8.A74.T98.654 AT53.KT98.K42.32 9.J2.AQJ73.KQT97 7642.Q653.65.AJ8 | 1D-P-1S-P-2C-P-2D
381   S  3N-S       630          Q6532.K94.Q94.A5 98.A8753.J75.J98 K7.62.AK63.KQT76 AJT4.QJT.T82.432 | 1C-P-1S-P-1N-P-2S-P-3D-P-3N
382   S  3N-N       430          K765.AT62.Q4.J86 T843.Q9873.K53.2 A9.5.A872.AKT743 QJ2.KJ4.JT96.Q95 | 1C-P-1H-P-3C-P-3N
383   S  3N-S       600          AQT65.QJ86.Q5.T4 732.A52.J82.J752 KJ.T4.K643.AQ986 984.K973.AT97.K3 | 1C-P-1S-P-1N-P-2H-P-2S-P-2N-P-3N
384   S  1N-S        90          K8642.532.KQ2.J9 53.AJ84.AT73.853 J9.K7.J865.AK762 AQT7.QT96.94.QT4 | 1C-P-1S-P-1N
385   S  3S-N       170          AQJ73.85.A974.98 52.JT92.Q852.AQT KT4.A743.KJ.J765 986.KQ6.T63.K432 | 1C-P-1S-P-1N-P-2D-P-2S-P-3S
386   S  2C-S        90          6432.KQJ98.83.KJ JT5.75432.J2.A62 KQ7.A.KT965.Q984 A98.T6.AQ74.T753 | 1D-P-1H-P-2C
387   S  2C-S      -100          A9653.Q6542.T5.T QJT8.T9.A63.QJ83 K7.KJ.KJ842.K654 42.A873.Q97.A972 | 1D-P-1S-P-2C
388   S  1N-S       150          Q93.AT85.KT7.JT7 J8754.J76.Q6.Q94 6.K42.AJ54.AK862 AKT2.Q93.9832.53 | 1C-P-1H-P-1N
389   S  3N-N       600          JT874.J85.AQ6.KT A53.T642.J93.QJ8 2.AK7.KT742.A743 KQ96.Q93.85.9652 | 1D-P-1S-P-2C-P-2N-P-3N
390   S  2C-S        90          A765.KQT5.92.JT4 T92.A76.JT3.K852 Q4.32.KQ765.AQ73 KJ83.J984.A84.96 | 1D-P-1H-P-2C
391   S  2N-N       120          AK72.AT76.8753.9 JT96.QJ85.A42.65 3.43.QJT9.AKJT43 Q854.K92.K6.Q872 | 1C-P-1D-P-2D-P-2N
392   S  2C-S       130          K853.Q653.Q73.T2 A92.9874.KJ86.Q8 J4.2.AT94.AKJ963 QT76.AKJT.52.754 | 1C-P-1H-P-2C
393   S  4C-S       130          T87.KQJT3.K4.Q53 KQJ3.876.T63.J76 52.A4.AQJ5.K9842 A964.952.9872.AT | 1C-P-1H-P-1N-P-2H-P-3D-P-4C
394   S  4H-N       620          AJT832.K732.K43. 976.QJ.QJ95.A652 Q.AT9.AT87.KJ983 K54.8654.62.QT74 | 1C-P-1S-P-1N-P-3H-P-4H
395   S  2D-S       110          AJ732.987.Q94.Q8 T98.Q542.AT3.KT3 K.AT6.K8752.AJ64 Q654.KJ3.J6.9752 | 1D-P-1S-P-2C-P-2D
396   S  1N-N        90          A98.T72.J93.Q742 K762.K965.AT6.T6 J4.AQ.K852.KJ953 QT53.J843.Q74.A8 | 1C-P-1N
397   S  2C-S       150          QJ743.AK4.52.J94 9652.8762.T8.AK3 A.T9.AKQ43.Q8652 KT8.QJ53.J976.T7 | 1D-P-1S-P-2C
398   S  2D-S       170          A76.Q9876.A765.7 JT542.J532.Q.Q63 KQ.4.KJ943.AJT54 983.AKT.T82.K982 | 1D-P-1H-P-2C-P-2D
399   S  4S-S      -200          T4.AT43.3.AQJ976 K75.K762.A5.T852 AJ632.9.QJ8762.K Q98.QJ85.KT94.43 | 1D-P-3C=1=-P-4S | Inviting Jump Shifts
400   S  3N-S       460          AQT7.KJT96.J3.83 J32.753.KQ7.QJ97 6.A2.AT52.AKT542 K9854.Q84.9864.6 | 1C-P-1H-P-3C-P-3S-P-3N
401   S  3S-N       -50          AT8762.9.KQ95.J7 KJ4.QT75.A642.32 9.KJ862.8.AKT865 Q53.A43.JT73.Q94 | 1C-P-1S-P-3H-P-3S
402   S  5C-N      -300          .AJT82.8.J976543 9843.Q64.43.AKT2 AKQ62.53.KQJ972. JT75.K97.AT65.Q8 | 1D-P-1H-P-1S-P-2C-P-4S-P-5C
403   S  2H-N       -50          QT962.Q976.A82.J A843.54.K73.K943 K.AK2.QJT4.T8765 J75.JT83.965.AQ2 | 1C-P-1S-P-1N-P-2H
404   S  2C-S      -100          Q7652.J932.K5.K8 J4.Q874.T863.AQ4 A9.A5.A9742.J952 KT83.KT6.QJ.T763 | 1D-P-1S-P-2C
405   S  4D-S       130          K8.A98765.JT.K94 753.KJT.763.QJT3 QJT64..AKQ942.86 A92.Q432.85.A752 | 1D-P-1H-P-1S-P-3H-P-3S-P-4D
406   S  1N-S       120          KT9.9874.AT.KT93 J863.KJ6.K632.Q6 52.AQ.Q754.AJ852 AQ74.T532.J98.74 | 1C-P-1H-P-1N
407   S  1N-S        90          KJ5.QJ75.975.T73 QT94.KT93.A8.942 73.A4.K643.AKJ85 A862.862.QJT2.Q6 | 1C-P-1H-P-1N
408   S  2D-S       110          A62.J954.932.KJT 9753.KT73.Q8.A95 KT4.8.AKT65.Q764 QJ8.AQ62.J74.832 | 1D-P-1H-P-2C-P-2D
409   S  3D-S       130          974.A92.AKT73.87 832.QJ7.J82.AQ64 AKJ5.KT53.954.K5 QT6.864.Q6.JT932 | 1D-P-3D
410   S  5D-S      -100          J952.KQT3.AT8.97 K863.A65.K52.T86 AT.7.J9764.AKQJ5 Q74.J9842.Q3.432 | 1D-P-1H-P-2C-P-2D-P-5D
411   S  3N-S       400          KJ42.T9.KJ854.QJ T65.Q73.Q72.K874 873.KJ65.A6.AT96 AQ9.A842.T93.532 | 1C-P-1D-P-1N-P-2D-P-2H-P-3N
412   S  3N-N       630          AT95.KJT5.J.Q953 K7432.A83.8753.6 J.642.AK642.AKT2 Q86.Q97.QT9.J874 | 1D-P-1H-P-2C-P-2N-P-3H-P-3N
413   S  4S-N       650          AK87653.K73.T2.8 2.A6542.J873.QT7 QJ.T8.AK96.K9654 T94.QJ9.Q54.AJ32 | 1C-P-1S-P-1N-P-4S
414   S  3D-S       130          AQJT9.64.QT64.T8 843.KQ93.832.Q43 7.A87.AJ95.AJ752 K652.JT52.K7.K96 | 1C-P-1S-P-1N-P-2S-P-3D
415   S  3N-N       600          J762.K72.AT.K652 K543.9853.953.A9 Q8.A6.KQJ86.QJ74 AT9.QJT4.742.T83 | 1D-P-1S-P-2C-P-2N-P-3N
416   S  2S-N       170          JT763.KQ73..AJ92 A85.T854.JT965.Q K42.2.AK32.KT854 Q9.AJ96.Q874.763 | 1C-P-1S-P-1N-P-2H-P-2S
417   S  2N-N       120          AKT92.T93.A53.72 Q53.J542.876.AJ6 4.K87.KQJT9.QT98 J876.AQ6.42.K543 | 1D-P-1S-P-2C-P-2N
418   S  2N-S       150          753.AQJ85.KT92.J QJ8.743.Q64.A864 K4.KT.AJ83.QT975 AT962.962.75.K32 | 1C-P-1H-P-1N-P-2D-P-2N
419   S  1N-S       120          8652.Q64.AQT98.Q A4.AJ92.652.JT65 KJT3.K83.J4.A984 Q97.T75.K73.K732 | 1C-P-1D-P-1N
420   S  4H-S       620          AK853.T76.653.A8 9742.A95.AT74.T2 .KQJ84.KJ.J76543 QJT6.32.Q982.KQ9 | 1C-P-1S-P-3H-P-4H
421   S  2C-S        90          J743.AQ85.76.K53 AQ52.KT73.43.T98 9.J94.KQJ85.AQJ7 KT86.62.AT92.642 | 1D-P-1H-P-2C
422   S  1N-S        90          A9632.T53.KT6.Q3 T7.AK97.J54.J652 J4.Q6.AQ32.AT984 KQ85.J842.987.K7 | 1C-P-1S-P-1N
423   S  1N-S       120          KQJ54.QT.T95.985 T987.K753.A76.42 .A964.KJ32.AQJ73 A632.J82.Q84.KT6 | 1C-P-1S-P-1N
424   S  3N-S       400          JT73.AJ876.A5.86 K84.QT32.KJ73.52 AQ5.9.Q962.AKT43 962.K54.T84.QJ97 | 1C-P-1H-P-1N-P-2H-P-3N
425   S  2D-S       110          K854.J432.T62.KJ AJ76.Q96.QJ4.T74 3.AK7.K9873.A865 QT92.T85.A5.Q932 | 1D-P-1H-P-2C-P-2D
426   S  3H-N       140          Q2.Q9874.J3.KQJ4 K7543.A65.T752.7 86.K3.AK984.AT96 AJT9.JT2.Q6.8532 | 1D-P-1H-P-2C-P-3C-P-3D-P-3H
427   S  3C-N      -100          QT972.T9.KT.AJT4 863.KJ87.86.K653 A.A6542.AQ7543.8 KJ54.Q3.J92.Q972 | 1D-P-1S-P-2H-P-3C
428   S  4S-S       650          A95.KQ753.Q9732. 64.AJ42.KJT4.876 KQJ32..86.AKQT53 T87.T986.A5.J942 | 1C-P-1H-P-1S-P-2D-P-3S-P-4S
429   S  1N-S        90          AQJ5.865.J973.T8 872.AQ43.Q2.J952 K4.JT.AKT8.K7643 T963.K972.654.AQ | 1C-P-1D-P-1N
430   S  4H-N       450          743.AKQ963.QT8.6 J852.J84.K94.QT2 AQ.52.J763.AKJ97 KT96.T7.A52.8543 | 1C-P-1H-P-1N-P-3H-P-4H
431   S  4S-N      -100          AQJT9873.J7.K97. 652.AT2.A864.952 .Q9543.QJ.KQJT73 K4.K86.T532.A864 | 1C-P-1S-P-3H-P-4S
432   S  4H-S       -50          KQ762.J6..KQ9763 T98.T87.A85.AJ82 J5.AK943.KQT764. A43.Q52.J932.T54 | 1D-P-3C=1=-P-4H | Inviting Jump Shifts
433   S  3S-N       140          AKJ973.Q83.T.J87 T854.A75.KJ87.65 .KJT6.Q942.KQ942 Q62.942.A653.AT3 | 1C-P-1S-P-1N-P-3S
434   S  2D-S       130          AJ85.QJ42.Q93.92 K974.T876.A8.Q76 63.A.J6542.AKJ43 QT2.K953.KT7.T85 | 1D-P-1H-P-2C-P-2D
435   S  4C-S       150          J962.J.KQT87.AT5 T754.AK95.543.62 Q.Q8732.A.KQJ974 AK83.T64.J962.83 | 1C-P-1D-P-1H-P-1S-P-3H-P-4C
436   S  2H-N       140          AT432.AT96.T3.Q4 975.QJ82.A854.32 6.K43.QJ72.AKT85 KQJ8.75.K96.J976 | 1C-P-1S-P-1N-P-2H
437   S  1N-S       150          T964.KQ84.KJ.Q86 J82.T963.Q752.AK K7.AJ5.AT84.JT75 AQ53.72.963.9432 | 1D-P-1H-P-1N
438   S  2C-S       130          Q932.AQ4.92.Q972 A76.K873.8653.J4 K.T95.AKJT7.AT85 JT854.J62.Q4.K63 | 1D-P-1S-P-2C
439   S  2C-S       110          AJT82.Q64.85.Q54 Q74.KJ97.643.A87 K5.A2.AK972.J963 963.T853.QJT.KT2 | 1D-P-1S-P-2C
440   S  1N-S        90          543.JT542.KQT.J7 J86.K83.AJ3.T985 KT2.A.8642.AK632 AQ97.Q976.975.Q4 | 1C-P-1H-P-1N
441   S  4D-S       130          KQT82.Q9.K5.T732 A754.64.Q74.KJ98 .AK853.T98632.A4 J963.JT72.AJ.Q65 | 1D-P-1S-P-3H-P-4D
442   S  2C-S      -100          QJ92.J9863.A7.82 A86.QT74.852.QT7 75.A5.KQJT6.A954 KT43.K2.943.KJ63 | 1D-P-1H-P-2C
443   S  2H-N       140          K5.QJ7632.JT6.Q7 A987.A95.94.9654 QT6..KQ532.AK832 J432.KT84.A87.JT | 1D-P-1H-P-2C-P-2H
444   S  3C-N       110          QT.QJ4.T7.KQJ854 K65.T752.A962.T9 9872.AK98.KQJ.76 AJ43.63.8543.A32 | 1D-P-3C=1= | Inviting Jump Shifts
445   S  2S-N       140          A7532.K86.T98.A2 T4.AJ53.A76.J976 K8.T4.KJ53.KQ843 QJ96.Q972.Q42.T5 | 1C-P-1S-P-1N-P-2S
446   S  3N-N       430          KJ8.Q982.KQ2.872 T742.KT74.T53.K5 A6.53.AJ874.AQ43 Q953.AJ6.96.JT96 | 1D-P-1H-P-2C-P-2D-P-3D-P-3N
447   S  3H-N      -100          T653.A98532.A8.Q Q874.74.J52.AJ83 KJ2.K.KT93.KT954 A9.QJT6.Q764.762 | 1C-P-1H-P-1N-P-2H-P-2N-P-3H
448   S  4H-N       480          J753.QJ942.J7.AQ AT94.T63.Q64.K92 2.AK7.AK32.JT874 KQ86.85.T985.653 | 1C-P-1H-P-1N-P-2H-P-4H
449   S  3D-N       110          62.AK76.JT95.Q42 K943.QT83.843.A7 QJ7.4.KQ72.KJ983 AT85.J952.A6.T65 | 1C-P-1D-P-2D-P-3C-P-3D
450   S  3D-S       110          QJT53.QJ4.965.Q9 A97.K753.Q73.T64 8.T6.AKT82.AK853 K642.A982.J4.J72 | 1D-P-1S-P-2C-P-2D-P-3D
451   S  2D-S       130          J854.Q7653.A43.K 63.AJT4.985.T652 Q97.K.KQ762.AJ84 AKT2.982.JT.Q973 | 1D-P-1H-P-2C-P-2D
452   S  3H-N      -100          KQJ8.KJ873..J943 AT32.AT65.Q74.75 75.9.AJT62.AKQT2 964.Q42.K9853.86 | 1D-P-1H-P-2C-P-3C-P-3D-P-3H
453   S  2S-N       140          AT8632.AQ76.6.75 J4.J85.AQ82.T986 K.T42.KT973.AKQ4 Q975.K93.J54.J32 | 1D-P-1S-P-2C-P-2S
454   S  3C-S       130          QJ8.K6543.965.A9 K432.QJT.JT3.K74 AT5..AK74.QJ8532 976.A9872.Q82.T6 | 1C-P-1H-P-2C-P-3C
455   S  2N-N       120          QJ873.AT84.4.AT7 KT2.765.A876.986 9.K3.KQ952.KQ542 A654.QJ92.JT3.J3 | 1D-P-1S-P-2C-P-2N
456   S  2D-N       130          K9764.A76.AT94.2 JT8.JT95.Q65.AQ7 A3.84.KJ72.KT643 Q52.KQ32.83.J985 | 1C-P-1S-P-1N-P-2D
457   S  3H-N       140          T97.KQJT62.832.A A864.A9.964.Q542 Q2.85.KQJT7.KT87 KJ53.743.A5.J963 | P-P-3H
458   S  1N-S        90          A873.Q86542.4.98 T65.T73.A985.AJ6 QJ9.A.QJT6.KQT52 K42.KJ9.K732.743 | 1C-P-1H-P-1N
459   S  4H-S       450          QT83.AT3.5.K6543 A742.65.932.AQ87 K.QJ942.AQJT74.9 J965.K87.K86.JT2 | 1D-P-1S-P-4H
460   S  2C-S       150          K9654.Q9765..QT2 Q2.KT42.A875.J96 J8.A.QJ943.AK875 AT73.J83.KT62.43 | 1D-P-1S-P-2C
